address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"7211 18TH AVE, New York, NY, 11204",Address,High,40.61466979980469,-73.99427795410156,house,place,40.61470045,-73.9943249
"4356 WHITE PLAINS RD, New York, NY, 10466",Address,High,40.89725112915039,-73.85487365722656,house,place,40.897311,-73.8549944
"32 W 32ND ST, New York, NY, 10001",Address,High,40.747642517089844,-73.98723602294922,house,place,40.74765085,-73.9872319344333
"969 OGDEN AVE, New York, NY, 10452",Address,High,40.83200544118881,-73.92996847629547,house,place,40.83253175,-73.92972075
"598 VANDERBILT AVE, New York, NY, 11238",Address,High,40.678497314453125,-73.96891784667969,house,place,40.6784645,-73.9687701
"6945 51ST AVE, New York, NY, 11377",RoadBlock,Medium,40.73563003540039,-73.90094757080078,tertiary,highway,40.735392,-73.8950859
"788 WOODWARD AVE, New York, NY, 11385",RoadBlock,Medium,40.71052932739258,-73.9152603149414,house,place,40.703598,-73.9036816
"763 SAINT NICHOLAS AVE, New York, NY, 10031",Address,High,40.82633590698242,-73.94351959228516,house,place,40.8263341,-73.9435183362506
"252 E 54TH ST, New York, NY, 11203",Address,High,40.65275274217129,-73.92664924263954,residential,highway,40.65035,-73.9263259
"2137 NOSTRAND AVE, New York, NY, 11210",Address,High,40.6331901550293,-73.94739532470703,house,place,40.63305085,-73.9474815454608
"9004 37TH AVE, New York, NY, 11372",RoadBlock,Medium,40.750431060791016,-73.8778076171875,secondary,highway,40.7484818,-73.8962264
"82 CHRISTOPHER ST, New York, NY, 10014",Address,High,40.733341217041016,-74.00361633300781,house,place,40.7333573,-74.0036224795523
"216 DEKALB AVE, New York, NY, 11205",Address,High,40.689388275146484,-73.9706802368164,house,place,40.68938185,-73.9706729491649
"11213 ROCKAWAY BLVD, New York, NY, 11420",Address,High,40.6774787902832,-73.82593536376953,primary,highway,40.674996,-73.8085359
"2070 7TH AVE, New York, NY, 10027",Address,High,40.808677673339844,-73.9503173828125,house,place,40.8081078,-73.9493323
"23114 MERRICK BLVD, New York, NY, 11413",RoadBlock,Medium,40.67784881591797,-73.7456283569336,primary,highway,40.686984,-73.7749506
"92 E BROADWAY, New York, NY, 10002",Address,High,40.713985,-73.993675,secondary,highway,40.7417893,-73.9889898
"250 10TH AVE, New York, NY, 10001",Address,High,40.74857711791992,-74.003173828125,house,place,40.7485896,-74.00321135
"3008 37TH ST, New York, NY, 11103",Address,Medium,40.57311862707138,-74.00259800255299,tertiary,highway,40.7700165,-73.9121792
"8415 NORTHERN BLVD, New York, NY, 11372",Address,High,40.756065368652344,-73.8829574584961,primary,highway,40.7543289,-73.8970429
"1609 2ND AVE, New York, NY, 10028",Address,High,40.77632141113281,-73.9532241821289,house,place,40.7763122,-73.9531920532476
"326 W 47TH ST, New York, NY, 10036",Address,High,40.76081085205078,-73.98899841308594,house,place,40.7608494,-73.9889687811448
"2517 PARSONS BLVD, New York, NY, 11354",RoadBlock,Medium,40.76816940307617,-73.82421112060547,tertiary,highway,40.759686,-73.8211639
"727 MANHATTAN AVE, New York, NY, 11222",Address,High,40.72602462768555,-73.95238494873047,bakery,shop,40.7260665,-73.9522298
"10116 QUEENS BLVD, New York, NY, 11375",RoadBlock,Medium,40.720611572265625,-73.84185791015625,trunk,highway,40.7188695,-73.8376966
"1315 1ST AVE, New York, NY, 10021",Address,High,40.766952,-73.95697,house,place,40.76695485,-73.956976927745
"70 UNIVERSITY PL, New York, NY, 10003",Address,High,40.73321533203125,-73.9937515258789,bar,amenity,40.7331707,-73.9936418
"1317A 2ND AVE, New York, NY, 10021",Address,High,40.7671207934618,-73.9596625417471,primary,highway,40.7609815,-73.9640612
"17951 HILLSIDE AVE, New York, NY, 11432",RoadBlock,Medium,40.714599609375,-73.77571105957031,primary,highway,40.706634,-73.8065889
"2123 21ST AVE, New York, NY, 11105",Address,High,40.782108306884766,-73.91387176513672,tertiary,highway,40.7726582,-73.900955
"3463 E TREMONT AVE, New York, NY, 10465",Address,High,40.83198928833008,-73.82703399658203,house,place,40.8320974285714,-73.8273302857143
"24806 UNION TPKE, New York, NY, 11426",RoadBlock,Medium,40.74263000488281,-73.7210464477539,secondary,highway,40.7388395,-73.7337545
"648 MANHATTAN AVE, New York, NY, 11222",Address,High,40.72437286376953,-73.95081329345703,house,place,40.72435325,-73.9508622501937
"43 CANAL ST, New York, NY, 10002",Address,High,40.71490478515625,-73.99131774902344,house,place,40.7148956,-73.9913228526641
"547 KINGS HWY, New York, NY, 11223",Address,High,40.60475540161133,-73.96927642822266,house,place,40.6046531,-73.9692617
"1069 1ST AVE, New York, NY, 10022",Address,High,40.759319,-73.962539,house,place,40.7593095,-73.96252175
"2004 BATH AVE, New York, NY, 11214",Address,High,40.60118865966797,-74.0014877319336,house,place,40.60118905,-74.0014874062464
"895 HUGUENOT AVE, New York, NY, 10312",Address,High,40.53267288208008,-74.19185638427734,house,place,40.5327304,-74.191759417813
"82 2ND AVE, New York, NY, 10003",Address,High,40.72644805908203,-73.98883819580078,house,place,40.726466,-73.9888790830144
"211 W 34TH ST, New York, NY, 10001",Address,High,40.751487731933594,-73.99105834960938,house,place,40.75150495,-73.9910264232334
"587 9TH AVE, New York, NY, 10036",Address,High,40.75863964855671,-73.99254575371742,secondary,highway,40.7565441,-73.9940454
"2623 ATLANTIC AVE, New York, NY, 11207",Address,Medium,40.675968170166016,-73.89762878417969,house,place,40.67592325,-73.8976196520955
"106 LEXINGTON AVE, New York, NY, 10016",Address,High,40.742366790771484,-73.98297882080078,secondary,highway,40.7756382,-73.9584017
"318 E 6TH ST, New York, NY, 10003",Address,High,40.726802825927734,-73.9876937866211,house,place,40.72684845,-73.98765275
"1657 RICHMOND RD, New York, NY, 10304",Address,High,40.58966,-74.101554,secondary,highway,40.59102,-74.1009049
"944A E 174TH ST, New York, NY, 10460",Address,High,40.83692327141762,-73.88656094670296,secondary,highway,40.834277,-73.8736329
"648 SOUNDVIEW AVE, New York, NY, 10473",Address,High,40.818458,-73.862571,house,place,40.818376,-73.8627181
"720 AMSTERDAM AVE, New York, NY, 10025",Address,High,40.793601989746094,-73.97107696533203,convenience,shop,40.7935656,-73.9709866
"209 E 117TH ST, New York, NY, 10035",Address,High,40.79853439331055,-73.93880462646484,house,place,40.7985013,-73.9388301358732
"6017 4TH AVE, New York, NY, 11220",Address,High,40.6402702331543,-74.01851654052734,house,place,40.64027825,-74.0185325
"156 SULLIVAN ST, New York, NY, 10012",Address,High,40.72751235961914,-74.00179290771484,house,place,40.7274304705882,-74.0017068823529
"8625 4TH AVE, New York, NY, 11209",Address,High,40.621952056884766,-74.0283432006836,house,place,40.6220246,-74.0284607
"13505 40TH RD, New York, NY, 11354",Address,High,40.75862121582031,-73.8314208984375,house,place,40.7583823877551,-73.8312755204082
"4469 21ST ST, New York, NY, 11101",RoadBlock,Medium,40.744361877441406,-73.94862365722656,primary,highway,40.7526663,-73.9437087
"2720 23RD AVE, New York, NY, 11105",Address,Medium,40.616043359041214,-73.97554591298103,tertiary,highway,40.7765242,-73.9159228
"151 ESSEX ST, New York, NY, 10002",Address,High,40.720662251114845,-73.98717664182186,house,place,40.7207774,-73.987367599418
"311 AMSTERDAM AVE, New York, NY, 10023",Address,High,40.7802848815918,-73.98014831542969,house,place,40.780345,-73.9801482
"2612 E 14TH ST, New York, NY, 11235",Address,High,40.58754348754883,-73.95549011230469,house,place,40.5877605,-73.9553525
"818 FRANKLIN AVE, New York, NY, 11225",Address,High,40.66997453570366,-73.95828455686569,house,place,40.6699908,-73.958366
"34 LUDLOW ST, New York, NY, 10002",Address,High,40.715967044234276,-73.99040468037128,house,place,40.7159082,-73.9903913
"115 LEXINGTON AVE, New York, NY, 10016",Address,High,40.742462158203125,-73.9823226928711,secondary,highway,40.7756382,-73.9584017
"108 LEXINGTON AVE, New York, NY, 10016",Address,High,40.74241256713867,-73.98294067382812,secondary,highway,40.7756382,-73.9584017
"212 PATCHEN AVE, New York, NY, 11233",Address,High,40.683563232421875,-73.92646789550781,cafe,amenity,40.68356855,-73.9264196334063
"102 LEXINGTON AVE, New York, NY, 10016",Address,High,40.74226760864258,-73.98304748535156,secondary,highway,40.7756382,-73.9584017
"37 B ALLEN ST, New York, NY, 10002",Address,High,40.7160758972168,-73.99234008789062,primary,highway,40.717343,-73.9911759
"8014 37TH AVE, New York, NY, 11372",RoadBlock,Medium,40.750431060791016,-73.8778076171875,secondary,highway,40.7484818,-73.8962264
"1593 SAINT NICHOLAS AVE, New York, NY, 10040",Address,High,40.85469223558903,-73.92987124621868,house,place,40.8547185,-73.9300152
"553 E 169TH ST, New York, NY, 10456",Address,High,40.83244666457176,-73.90396311879158,house,place,40.8324873,-73.9040086
"2176 PITKIN AVE, New York, NY, 11207",Address,High,40.67218780517578,-73.89220428466797,house,place,40.6722975,-73.8922287
"1380 BRONX RIVER AVE, New York, NY, 10472",Address,High,40.833403542637825,-73.88000026345253,house,place,40.8334084210526,-73.879943631579
"8521 4TH AVE, New York, NY, 11209",Address,High,40.6233175098896,-74.02805954217911,house,place,40.6228892,-74.0281046
"238 KINGS HWY, New York, NY, 11223",Address,High,40.60511,-73.981895,house,place,40.6051674,-73.9819057269966
"4922 FORT HAMILTON PKWY, New York, NY, 11219",Address,High,40.63813400268555,-73.99842834472656,house,place,40.63813205,-73.9984225640426
"261 BEACH 20TH ST, New York, NY, 11691",RoadBlock,Medium,40.60422134399414,-73.75286102294922,house,place,40.5964723265306,-73.7540465
"302-304 W 4TH ST, New York, NY, 10014",RoadBlock,Medium,40.734249114990234,-74.00296783447266,unclassified,highway,40.732841,-74.0021239
"417 NEW LOTS AVE, New York, NY, 11207",Address,High,40.66246795654297,-73.89228820800781,house,place,40.6623357,-73.8922558
"3502 30TH AVE, New York, NY, 11103",Address,High,40.765132904052734,-73.9182357788086,primary,highway,40.7596331,-73.9012562
"3528 NOSTRAND AVE, New York, NY, 11229",Address,High,40.59783935546875,-73.94172668457031,house,place,40.5978228,-73.9415574
"13316 39TH AVE, New York, NY, 11354",Address,High,40.75895309448242,-73.83377838134766,residential,highway,40.7602047,-73.8303277
"2902 FRANCIS LEWIS BLVD, New York, NY, 11358",RoadBlock,Medium,40.773868560791016,-73.79728698730469,primary,highway,40.7695958,-73.7923262
"579 ALBANY AVE, New York, NY, 11203",Address,High,40.66045379638672,-73.9394302368164,house,place,40.66044265,-73.9395175230231
"3814 CHURCH AVE, New York, NY, 11203",Address,High,40.65094757080078,-73.94136047363281,house,place,40.6510047,-73.9413785099236
"21521 JAMAICA AVE, New York, NY, 11428",Address,High,40.717529296875,-73.74012756347656,primary,highway,40.7245572,-73.7241592
"50 CARMINE ST, New York, NY, 10014",Address,High,40.72978973388672,-74.00349426269531,house,place,40.72980565,-74.0034953985981
"793 6TH AVE, New York, NY, 10001",Address,High,40.745433,-73.991294,house,place,40.7453942,-73.9912033
"25907 HILLSIDE AVE, New York, NY, 11004",RoadBlock,Medium,40.73733139038086,-73.70832061767578,primary,highway,40.73417,-73.7230474
"508 HENRY ST, New York, NY, 11231",Address,High,40.68387173116207,-73.99959124624729,house,place,40.6838898,-73.9996862
"1614 SAINT NICHOLAS AVE, New York, NY, 10040",Address,High,40.8553272485733,-73.92927043139935,house,place,40.8552634,-73.9291569
"15 DIVISION ST, New York, NY, 10002",Address,High,40.71391677856445,-73.9967041015625,house,place,40.71388245,-73.9966995965896
"1031 BERGEN ST, New York, NY, 11216",Address,High,40.676255598664284,-73.95213223993778,house,place,40.67630571875,-73.95228840625
"4526 46TH ST, New York, NY, 11104",RoadBlock,Medium,40.7465705871582,-73.91800689697266,residential,highway,40.739312,-73.9194659
"701 8TH AVE, New York, NY, 10036",Address,High,40.758853912353516,-73.98902130126953,secondary,highway,40.7572335,-73.9897913
"355 GATEWAY DR, New York, NY, 11239",Address,High,40.64982223510742,-73.87185668945312,house,place,40.64975775,-73.8719444434323
"9212 JAMAICA AVE, New York, NY, 11421",Address,High,40.693244,-73.852714,secondary,highway,40.689299,-73.8740539
"820 WASHINGTON ST, New York, NY, 10014",Address,High,40.739662170410156,-74.00836181640625,house,place,40.7395802222222,-74.008135
"4704 3RD AVE, New York, NY, 11220",Address,High,40.64944076538086,-74.01338195800781,house,place,40.64942095,-74.013340587778
"236 W 135TH ST, New York, NY, 10030",Address,High,40.81581696867943,-73.94501700997353,house,place,40.8156163,-73.94511504868
"23 PARK PL, New York, NY, 10007",Address,High,40.713356018066406,-74.00862884521484,house,place,40.7131798,-74.0087657
"2145 CRUGER AVE, New York, NY, 10462",Address,High,40.854747891426086,-73.86674076318741,house,place,40.8547448,-73.8668066
"486 HALSEY ST, New York, NY, 11233",Address,High,40.68337631225586,-73.93467712402344,house,place,40.68337885,-73.9346785431818
"19318 NORTHERN BLVD, New York, NY, 11358",RoadBlock,Medium,40.762611389160156,-73.80462646484375,primary,highway,40.762808,-73.7547389
"567 UNION AVE, New York, NY, 11211",Address,High,40.71751065552235,-73.95226031541824,house,place,40.7175597,-73.9523616
"72 RALPH AVE, New York, NY, 11221",Address,High,40.68755440413952,-73.92370015382767,house,place,40.68762585,-73.9238184099756
"1410 MADISON AVE, New York, NY, 10029",Address,High,40.78842544555664,-73.95364379882812,house,place,40.78848665,-73.9536000130677
"334 LEXINGTON AVE, New York, NY, 10016",Address,High,40.749732971191406,-73.97760772705078,secondary,highway,40.7756382,-73.9584017
"360 TARGEE ST, New York, NY, 10304",Address,High,40.61846160888672,-74.08518981933594,house,place,40.6183418,-74.0851521537715
"6689 FOREST AVE, New York, NY, 11385",Address,High,40.70491409301758,-73.90172576904297,tertiary,highway,40.702449,-73.9009859
"220 W 49TH ST, New York, NY, 10019",Address,High,40.760902404785156,-73.98534393310547,house,place,40.7608945,-73.9853369714175
"131 ESSEX ST, New York, NY, 10002",Address,High,40.719974264502525,-73.98753002285957,house,place,40.7200383,-73.9876015
"947 4TH AVE, New York, NY, 11232",Address,High,40.6539192199707,-74.0043716430664,house,place,40.6539495,-74.0044311586131
"1501 149TH ST, New York, NY, 11357",Address,High,40.78704833984375,-73.81587982177734,tertiary,highway,40.7877183,-73.8161027
"975 AMSTERDAM AVE, New York, NY, 10025",Address,High,40.8015251159668,-73.96455383300781,house,place,40.8015687,-73.9646633
"22701 LINDEN BLVD, New York, NY, 11411",Address,High,40.69334030151367,-73.73361206054688,secondary,highway,40.690611,-73.7262579
"338 KNICKERBOCKER AVE, New York, NY, 11237",Address,High,40.700870513916016,-73.92241668701172,house,place,40.7009474,-73.9223425
"1081 FLATBUSH AVE, New York, NY, 11226",Address,High,40.64421463012695,-73.95760345458984,house,place,40.64421875,-73.9576220000759
"75 SAINT MARKS PL, New York, NY, 10003",Address,High,40.72800064086914,-73.98567962646484,house,place,40.7279682,-73.9857031
"73 MULBERRY ST, New York, NY, 10013",Address,High,40.716281,-73.999389,house,place,40.7162837,-73.9993898109862
"208 E 165TH ST, New York, NY, 10456",Address,High,40.83016276359558,-73.91862206161022,house,place,40.8299959,-73.9187427
"42 HOYT ST, New York, NY, 11201",Address,High,40.689414978027344,-73.98613739013672,house,place,40.68940915,-73.986122971743
"147 FRONT ST, New York, NY, 11201",Address,High,40.70248022675514,-73.987290635705,restaurant,amenity,40.7025121,-73.9871585
"805 PENNSYLVANIA AVE, New York, NY, 11207",Address,High,40.65806955099106,-73.89010548591614,house,place,40.65814925,-73.8898552923172
"280 MARSH AVE, New York, NY, 10314",Address,High,40.577609315514565,-74.16373908519745,house,place,40.578134,-74.1641527011617
"311 E 76TH ST, New York, NY, 10021",Address,High,40.7712287902832,-73.95550537109375,house,place,40.77120865,-73.9555308357068
"3341 BROADWAY, New York, NY, 10031",Address,High,40.820507,-73.955337,house,place,40.8204375,-73.9551615
"2478 86TH ST, New York, NY, 11214",Address,High,40.59791946411133,-73.9876480102539,house,place,40.5979365,-73.9876262052063
"987 1ST AVE, New York, NY, 10022",Address,High,40.75657032430172,-73.96425917744637,house,place,40.756621,-73.96444945
"2501 3RD AVE, New York, NY, 10451",Address,High,40.810325622558594,-73.92876434326172,house,place,40.8102637058824,-73.9284690588235
"61 LEXINGTON AVE, New York, NY, 10010",Address,High,40.74082946777344,-73.98347473144531,secondary,highway,40.7756382,-73.9584017
"2930 UNION ST, New York, NY, 11354",RoadBlock,Medium,40.76752853393555,-73.82705688476562,tertiary,highway,40.7637973,-73.8282035
"145 E 49TH ST, New York, NY, 10017",Address,High,40.75577926635742,-73.97201538085938,house,place,40.75575735,-73.9720307975549
"137 CHARLES AVE, New York, NY, 10302",Address,High,40.63502334058285,-74.13672052323818,house,place,40.634939,-74.136055
"14612 JAMAICA AVE, New York, NY, 11435",Address,High,40.7015495300293,-73.80847930908203,secondary,highway,40.701881,-73.8055149
"8911 37TH AVE, New York, NY, 11372",RoadBlock,Medium,40.750431060791016,-73.8778076171875,secondary,highway,40.7484818,-73.8962264
"216 E 49TH ST, New York, NY, 10017",Address,High,40.754669189453125,-73.97056579589844,house,place,40.75466205,-73.9705692750547
"29 E 8TH ST, New York, NY, 10003",Address,High,40.731572806835175,-73.99460300803185,house,place,40.7316027368421,-73.9945816578947
"290 5TH AVE, New York, NY, 10001",Address,High,40.7463493347168,-73.9865493774414,house,place,40.74634375,-73.986546257989
"8721 ROOSEVELT AVE, New York, NY, 11372",RoadBlock,Medium,40.74734115600586,-73.88671875,secondary,highway,40.746686,-73.8929591
"3805 MAIN ST, New York, NY, 11354",RoadBlock,Medium,40.763118743896484,-73.83203887939453,primary,highway,40.725992,-73.8214319
"201 CENTRAL AVE, New York, NY, 11221",Address,High,40.6978715211153,-73.92471268773079,house,place,40.697718,-73.924333
"70 MOTT ST, New York, NY, 10013",Address,High,40.71620559692383,-73.99786376953125,house,place,40.7162058,-73.9978655712865
"98A S 4TH ST, New York, NY, 11249",Address,High,40.71225218474865,-73.96408282220364,secondary,highway,40.711037,-73.9605799
"1621 CHURCH AVE, New York, NY, 11226",Address,High,40.64886823296547,-73.96465346217155,house,place,40.6491024,-73.9642734
"1728 NOSTRAND AVE, New York, NY, 11226",Address,High,40.6437673419714,-73.9488673210144,house,place,40.6438507,-73.9489862
"2574 CONEY ISLAND AVE, New York, NY, 11223",Address,High,40.594085693359375,-73.96112823486328,house,place,40.5940765,-73.9611275
"6305 AVENUE N, New York, NY, 11234",Address,High,40.619777,-73.916885,house,place,40.6196958,-73.9169243
"665 NOSTRAND AVE, New York, NY, 11216",Address,High,40.674537643790245,-73.95000390708447,house,place,40.6745283846154,-73.9499539230769
"6102 7TH AVE, New York, NY, 11220",Address,High,40.63629150390625,-74.0126724243164,house,place,40.6362311,-74.0125811
"372 LAFAYETTE AVE, New York, NY, 11238",Address,High,40.688594818115234,-73.96048736572266,house,place,40.68862735,-73.9604905487631
"1250 UTICA AVE, New York, NY, 11203",Address,High,40.64198970794678,-73.92941325902939,house,place,40.6419837,-73.9295361
"76 MONTAGUE ST, New York, NY, 11201",Address,High,40.695148,-73.996429,attraction,tourism,40.6952161,-73.996371
"8771 PARSONS BLVD, New York, NY, 11432",RoadBlock,Medium,40.71126937866211,-73.80626678466797,tertiary,highway,40.7102323,-73.8055778
"1895 CONEY ISLAND AVE, New York, NY, 11230",Address,High,40.611141204833984,-73.96222686767578,house,place,40.61113375,-73.9622641
"10602 109TH AVE, New York, NY, 11417",Address,High,40.67887496948242,-73.83326721191406,residential,highway,40.681525,-73.8247259
"303C PAGE AVE, New York, NY, 10307",Address,High,40.5168217420578,-74.23348054289818,tertiary,highway,40.5124005,-74.2316459
"556 TOMPKINS AVE, New York, NY, 10305",Address,High,40.61241149902344,-74.07147216796875,house,place,40.61239355,-74.0714976321196
"635 W 42ND ST, New York, NY, 10036",Address,High,40.7613639831543,-73.99922180175781,house,place,40.7613123469388,-73.9992543061225
"79 W 125TH ST, New York, NY, 10027",Address,High,40.80764293670654,-73.94503176212311,house,place,40.8075441836735,-73.9447157755102
"420 LENOX AVE, New York, NY, 10037",Address,High,40.81150436401367,-73.94229125976562,,,,
"280 E 10TH ST, New York, NY, 10009",Address,High,40.72796630859375,-73.98307800292969,house,place,40.7279825,-73.9830626215843
"2580 BROADWAY, New York, NY, 10025",Address,High,40.79545833170414,-73.97100627422333,house,place,40.7954738181818,-73.9710679090909
"396 5TH AVE, New York, NY, 11215",Address,High,40.670753,-73.985321,house,place,40.6707302,-73.9852811
"308 E 116TH ST, New York, NY, 10029",Address,High,40.796504974365234,-73.93733215332031,house,place,40.79659615,-73.9372632012543
"4720 CENTER BLVD, New York, NY, 11109",Address,Medium,40.74596405029297,-73.9574966430664,residential,highway,40.7427193,-73.9599089
"3712 JUNCTION BLVD, New York, NY, 11368",Address,High,40.75102615356445,-73.87086486816406,secondary,highway,40.7304232,-73.8625973
"43 E 34TH ST, New York, NY, 10016",Address,High,40.74763856828213,-73.98253239691257,house,place,40.7476953,-73.9823921
"889 9TH AVE, New York, NY, 10019",Address,High,40.768281519412994,-73.9855170249939,house,place,40.7684275,-73.9855659
"410 W 43RD ST, New York, NY, 10036",Address,High,40.75923644006252,-73.99258598685265,house,place,40.7594431,-73.9932019
"135 SULLIVAN ST, New York, NY, 10012",Address,High,40.726707458496094,-74.00186920166016,house,place,40.72672535,-74.0019440492107
"2265 1ST AVE, New York, NY, 10035",Address,High,40.796379,-73.935493,house,place,40.79636915,-73.9354591355959
"867 NOSTRAND AVE, New York, NY, 11225",Address,High,40.66704559326172,-73.9504623413086,house,place,40.6670413,-73.95046135
"140 ATLANTIC AVE, New York, NY, 11201",Address,High,40.690227,-73.995208,house,place,40.69024765,-73.9952025
"3572 WHITE PLAINS RD, New York, NY, 10467",Address,High,40.87873488664627,-73.86533796787262,house,place,40.8789136,-73.8651672
"40 WALL ST, New York, NY, 10005",Address,High,40.70701599121094,-74.00973510742188,house,place,40.70704375,-74.0097081891242
"9 JEFFERSON ST, New York, NY, 11206",Address,High,40.697290152311325,-73.93503919243813,house,place,40.6972388,-73.9351649
"1773 SOUTHERN BLVD, New York, NY, 10460",Address,High,40.83750396966934,-73.8877384364605,house,place,40.8378024,-73.8877081
"40 NOSTRAND AVE, New York, NY, 11205",Address,High,40.698688,-73.953506,house,place,40.6986952,-73.9535158070915
"115 MACDOUGAL ST, New York, NY, 10012",Address,High,40.730186462402344,-74.00067901611328,unclassified,highway,40.7291711,-74.0011906
"206 SULLIVAN ST, New York, NY, 10012",Address,High,40.72905957698822,-74.00028996169567,house,place,40.7290193,-74.0003692
"6575 WOODHAVEN BLVD, New York, NY, 11374",Address,High,40.7186393737793,-73.86349487304688,trunk,highway,40.711585,-73.859896
"986 2ND AVE, New York, NY, 10022",Address,High,40.75615692138672,-73.96723937988281,house,place,40.75615905,-73.9672312
"2686 PITKIN AVE, New York, NY, 11208",Address,High,40.67501449584961,-73.87286376953125,house,place,40.6750677,-73.872884
"1306 JEROME AVE, New York, NY, 10452",Address,High,40.83806228637695,-73.91878509521484,house,place,40.837878,-73.919521
"20 E 40TH ST, New York, NY, 10016",Address,High,40.75154721736908,-73.98040741682053,house,place,40.7515679,-73.980591
"10 DOWNING ST, New York, NY, 10014",Address,High,40.72927474975586,-74.0028305053711,house,place,40.72928945,-74.0027517740447
"11601 101ST AVE, New York, NY, 11419",Address,High,40.68952941894531,-73.82838439941406,residential,highway,40.686497,-73.8381579
"121 MOTT ST, New York, NY, 10013",Address,High,40.718048095703125,-73.9972152709961,house,place,40.7180216,-73.9971267
"839 PROSPECT AVE, New York, NY, 10459",Address,High,40.819942,-73.901931,house,place,40.8199036,-73.9017387
"187 COLUMBUS AVE, New York, NY, 10023",Address,High,40.77510707080364,-73.98040272295475,secondary,highway,40.7812676,-73.9759822
"111 COURT ST, New York, NY, 11201",Address,High,40.69054,-73.991638,house,place,40.69059225,-73.9916007768979
"3279 RICHMOND AVE, New York, NY, 10312",Address,High,40.55925294756889,-74.16946560144424,house,place,40.559372125,-74.169424375
"1903 UTOPIA PKWY, New York, NY, 11357",RoadBlock,Medium,40.78641891479492,-73.79489135742188,secondary,highway,40.746162,-73.7924586
"6220 AVENUE U, New York, NY, 11234",Address,High,40.61556525528431,-73.91362443566322,house,place,40.6156571,-73.9131822
"224 W 4TH ST, New York, NY, 10014",Address,High,40.73397472500801,-74.00295205414295,house,place,40.7340405,-74.0030125
"45 SPRING ST, New York, NY, 10012",Address,High,40.722103118896484,-73.99607849121094,house,place,40.7219776,-73.9961199
"765 8TH AVE, New York, NY, 10036",Address,High,40.76038360595703,-73.98790740966797,secondary,highway,40.7572335,-73.9897913
"20 COLUMBIA PL, New York, NY, 11201",Address,High,40.69337077438831,-73.99850696325302,cafe,amenity,40.6931705,-73.998756042762
"19715 JAMAICA AVE, New York, NY, 11423",Address,High,40.71368408203125,-73.76226043701172,primary,highway,40.71619,-73.7447549
"22608 MERRICK BLVD, New York, NY, 11413",RoadBlock,Medium,40.67784881591797,-73.7456283569336,primary,highway,40.686984,-73.7749506
"6613 MYRTLE AVE, New York, NY, 11385",Address,High,40.70160675048828,-73.8877944946289,primary,highway,40.7033802,-73.8628182
"251 E 35TH ST, New York, NY, 10016",Address,High,40.74583075940609,-73.97618360817432,house,place,40.74568545,-73.9756487661304
"5816 8TH AVE, New York, NY, 11220",Address,High,40.636425,-74.008949,house,place,40.63642315,-74.0089490086781
"1777 1ST AVE, New York, NY, 10128",Address,High,40.780643,-73.946975,house,place,40.78062885,-73.9469491433802
"247 W 38TH ST, New York, NY, 10018",Address,High,40.75443649291992,-73.99038696289062,house,place,40.75443655,-73.99038375
"3619 24TH AVE, New York, NY, 11103",Address,Medium,40.61351269483566,-73.974504545331,residential,highway,40.7722884,-73.9153969
"166 E 118TH ST, New York, NY, 10035",Address,High,40.79936599731445,-73.9399185180664,house,place,40.7994782,-73.9398346
"462 AMSTERDAM AVE, New York, NY, 10024",Address,High,40.785400390625,-73.97708892822266,house,place,40.7853841,-73.9770453606989
"4020 JUNCTION BLVD, New York, NY, 11368",Address,High,40.748504638671875,-73.86931610107422,secondary,highway,40.7304232,-73.8625973
"138 5TH AVE, New York, NY, 11217",Address,High,40.678718,-73.979278,house,place,40.678685,-73.9791900736364
"142 N 6TH ST, New York, NY, 11249",Address,High,40.71738815307617,-73.95919036865234,house,place,40.717616,-73.959031
"7316 NORTHERN BLVD, New York, NY, 11372",RoadBlock,Medium,40.7552490234375,-73.8881607055664,primary,highway,40.7543289,-73.8970429
"1700 RICHMOND AVE, New York, NY, 10314",Address,High,40.606895446777344,-74.16276550292969,house,place,40.6068394,-74.1628085796731
"881 10TH AVE, New York, NY, 10019",Address,High,40.76941676437855,-73.98840643465519,restaurant,amenity,40.769499,-73.9885147
"3650 BAILEY AVE, New York, NY, 10463",Address,High,40.88284604251385,-73.898950740695,house,place,40.8837949,-73.8979778
"547 FULTON ST, New York, NY, 11201",Address,High,40.689807,-73.982688,house,place,40.6897414,-73.9827216
"95 WATER ST, New York, NY, 10304",Address,High,40.627201,-74.077255,house,place,40.62719985,-74.0772556567647
"1269 LEXINGTON AVE, New York, NY, 10028",Address,High,40.77901303768158,-73.95586252212524,house,place,40.77905675,-73.9557815
"343 W 49TH ST, New York, NY, 10019",Address,High,40.76250873506069,-73.98844063282013,house,place,40.7622544285714,-73.9877454285714
"4410 AVENUE H, New York, NY, 11234",Address,High,40.632286071777344,-73.93367767333984,house,place,40.63230855,-73.933651
"524 W 59TH ST, New York, NY, 10019",Address,High,40.77069617807865,-73.98841246962547,fast_food,amenity,40.7705543,-73.9881123
"7807 37TH AVE, New York, NY, 11372",RoadBlock,Medium,40.750431060791016,-73.8778076171875,secondary,highway,40.7484818,-73.8962264
"10 AKRON ST, New York, NY, 10314",Address,High,40.61191940307617,-74.15870666503906,house,place,40.6120494,-74.1588278604157
