address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"2252 BROADWAY, New York, NY, 10024",Address,High,40.78502856194973,-73.9789080619812,cafe,amenity,40.7849274,-73.9788012
"9703 64 AVENUE, New York, NY, 11374",RoadBlock,Medium,40.73133087158203,-73.85501098632812,,,,
"2380 BELL BOULEVARD, New York, NY, 11360",RoadBlock,Medium,40.78791046142578,-73.79029083251953,tertiary,highway,40.788881,-73.7860775
"3519 37 AVENUE, New York, NY, 11101",RoadBlock,Medium,40.75368881225586,-73.92877960205078,,,,
"1866 RALPH AVENUE, New York, NY, 11234",Address,High,40.63151931762695,-73.91886901855469,house,place,40.6315062,-73.9189372424452
"1975 VICTORY BOULEVARD, New York, NY, 10314",Address,High,40.612815856933594,-74.12992858886719,house,place,40.6127118,-74.129877
"267 MADISON AVENUE, New York, NY, 10016",Address,High,40.75096893310547,-73.98026275634766,house,place,40.75096415,-73.9802642
"289 MANHATTAN AVENUE, New York, NY, 11211",Address,High,40.71375086903572,-73.94602082669735,house,place,40.7137783,-73.9461889322137
"90 BEDFORD STREET, New York, NY, 10014",Address,High,40.732295989990234,-74.0052490234375,house,place,40.7322872,-74.0052793
"184 3 AVENUE, New York, NY, 10003",Address,High,40.73522186279297,-73.98609924316406,,,,
"3178 CONEY ISLAND AVE, New York, NY, 11235",Address,High,40.57851028442383,-73.95999908447266,house,place,40.57851095,-73.9599908078251
"657 LENOX AVENUE, New York, NY, 10037",Address,High,40.81902623176575,-73.93742099404335,,,,
"2110 AVENUE X, New York, NY, 11235",Address,High,40.592674,-73.948638,house,place,40.5927139,-73.94865405
"1278 3 AVENUE, New York, NY, 10021",Address,High,40.770749151706696,-73.95994283258915,,,,
"27111 UNION TURNPIKE, New York, NY, 11040",RoadBlock,Medium,40.7128791809082,-73.83367156982422,secondary,highway,40.7366902,-73.7425442
"236 EAST   53 STREET, New York, NY, 10022",Address,High,40.75691223144531,-73.96810913085938,,,,
"1650 BROADWAY, New York, NY, 10019",Address,High,40.761927366256714,-73.98365825414658,restaurant,amenity,40.7618484,-73.9835031
"47 BOND STREET, New York, NY, 10012",Address,High,40.725830078125,-73.99298858642578,house,place,40.72583215,-73.9929880578476
"1325 ASTOR PLACE, New York, NY, 10003",RoadBlock,Medium,40.72962188720703,-73.99005126953125,residential,highway,40.7298896,-73.9914165
"28 CLIFF STREET, New York, NY, 10038",Address,High,40.708065032958984,-74.0051040649414,pub,amenity,40.7081693,-74.0051431
"161 EAST  188 STREET, New York, NY, 10468",Address,High,40.86170218884945,-73.8983740657568,,,,
"209 EAST    5 STREET, New York, NY, 10003",Address,High,40.72766876220703,-73.99048614501953,,,,
"3145 BRIGHTON    4 STREET, New York, NY, 11235",Address,High,40.575401306152344,-73.96267700195312,,,,
"4217 QUEENS BOULEVARD, New York, NY, 11104",RoadBlock,Medium,40.7429084777832,-73.91780090332031,trunk,highway,40.7426167,-73.9156882
"5910 WOODSIDE AVENUE, New York, NY, 11377",RoadBlock,Medium,40.74312973022461,-73.89752960205078,tertiary,highway,40.7428884,-73.8965232
"768 MANOR ROAD, New York, NY, 10314",Address,High,40.60899719595909,-74.12124417722225,house,place,40.6090561052632,-74.1213227105263
"75 GREENWICH AVENUE, New York, NY, 10014",Address,High,40.736727342009544,-74.00127097964287,house,place,40.736735,-74.0013586
"27 EAST   20 STREET, New York, NY, 10003",Address,High,40.739074,-73.989044,,,,
"351 EAST  103 STREET, New York, NY, 10029",Address,High,40.7880675047636,-73.94225299358368,,,,
"40 EXCHANGE PLACE, New York, NY, 10005",Address,High,40.705688,-74.010284,alcohol,shop,40.7057651,-74.009981
"83 1 AVENUE, New York, NY, 10003",Address,High,40.726032,-73.986793,,,,
"6908 ROOSEVELT AVENUE, New York, NY, 11377",Address,High,40.74617385864258,-73.89585876464844,secondary,highway,40.746686,-73.8929591
"69 1 AVENUE, New York, NY, 10003",Address,High,40.72547912597656,-73.98725891113281,,,,
"1114 8 AVENUE, New York, NY, 11215",Address,High,40.66440425813198,-73.98040875792503,,,,
"200 SPRING STREET, New York, NY, 10012",Address,High,40.72496,-74.00341,house,place,40.7251135,-74.0033345
"3904 15 AVENUE, New York, NY, 11218",Address,High,40.637969970703125,-73.98228454589844,,,,
"104 W. 13TH ST. (UNIT ONE), New York, NY, 10011",Address,High,40.736690521240234,-73.99798583984375,,,,
"3915 192 STREET, New York, NY, 11358",RoadBlock,Medium,40.766109466552734,-73.78968811035156,,,,
"2340 BROADWAY, New York, NY, 10024",Address,High,40.787446573376656,-73.97704996168613,restaurant,amenity,40.7876494,-73.9767024
"1020 AMSTERDAM AVENUE, New York, NY, 10025",Address,High,40.8033561706543,-73.96404266357422,bar,amenity,40.8032214,-73.9639173
"2115 31 STREET, New York, NY, 11105",RoadBlock,Medium,40.779720306396484,-73.90631866455078,,,,
"3331 FRANCIS LEWIS BOULEVARD, New York, NY, 11358",Address,High,40.76673889160156,-73.78958129882812,primary,highway,40.7695958,-73.7923262
"4384 BROADWAY, New York, NY, 10040",Address,High,40.854389145970345,-73.93356665968895,restaurant,amenity,40.8542688,-73.9334615
"73 EAST    7 STREET, New York, NY, 10003",Address,High,40.72750473022461,-73.98640441894531,,,,
"405407 45 ST, New York, NY, 11220",RoadBlock,Medium,40.64789962768555,-74.00739288330078,,,,
"408 EAST   10 STREET, New York, NY, 10009",Address,High,40.72560153901577,-73.97700972855091,,,,
"235 PARK AVENUE SOUTH, New York, NY, 10003",Address,High,40.737716,-73.987678,house,place,40.7377883,-73.9878899
"682 5 AVENUE, New York, NY, 11215",Address,High,40.661804,-73.993354,,,,
"2579 CROPSEY AVENUE, New York, NY, 11214",Address,High,40.590702056884766,-73.99136352539062,house,place,40.590704,-73.9913858420909
"802 CATON AVENUE, New York, NY, 11218",Address,High,40.64754104614258,-73.97269439697266,pub,amenity,40.6476026,-73.9727491
"2028 WHITE PLAINS ROAD, New York, NY, 10462",Address,High,40.851051330566406,-73.86750030517578,house,place,40.8510500263158,-73.8679153421053
"1920 EAST GUN HILL ROAD, New York, NY, 10469",Address,High,40.86191177368164,-73.8310317993164,house,place,40.8618046,-73.8310037713343
"2662 BROADWAY, New York, NY, 10025",Address,High,40.79794138669968,-73.96918907761574,house,place,40.7979208,-73.9690806
"2101 RALPH AVENUE, New York, NY, 11234",Address,High,40.62624379992485,-73.91792602837086,house,place,40.62629865,-73.9175918865144
"430 AMSTERDAM AVENUE, New York, NY, 10024",Address,High,40.78437805175781,-73.97782135009766,bar,amenity,40.78436835,-73.9777824708851
"4911 VERNON BOULEVARD, New York, NY, 11101",Address,High,40.74299621582031,-73.95372772216797,,,,
"10606 QUEENS BOULEVARD, New York, NY, 11375",Address,High,40.721675872802734,-73.84749603271484,trunk,highway,40.7188695,-73.8376966
"401 PARK AVENUE SOUTH, New York, NY, 10016",Address,High,40.742954,-73.983772,pharmacy,amenity,40.7431094,-73.9840119
"535 KINGS HIGHWAY, New York, NY, 11223",Address,High,40.60471725463867,-73.96963500976562,house,place,40.60467965,-73.9696330873912
"522 NEPTUNE AVENUE, New York, NY, 11224",Address,High,40.579770505428314,-73.97275239229202,secondary,highway,40.5786992,-73.9873326
"24303 MERRICK BOULEVARD, New York, NY, 11422",Address,High,40.6744270324707,-73.72978210449219,primary,highway,40.6972975,-73.7846138
"84 MONTAGUE STREET, New York, NY, 11201",Address,High,40.6952865421772,-73.9962686598301,restaurant,amenity,40.6951581,-73.9960954
"973 AMSTERDAM AVENUE, New York, NY, 10025",Address,High,40.801456451416016,-73.96459197998047,house,place,40.8014739,-73.964626756009
"540 2 AVENUE, New York, NY, 10016",Address,High,40.7421950250864,-73.97768698632717,,,,
"1505 THIRD AVENUE, New York, NY, 10028",Address,High,40.77792739868164,-73.95428466796875,,,,
"511 LEXINGTON AVENUE, New York, NY, 10017",Address,High,40.75501397252083,-73.9733699709177,secondary,highway,40.7756382,-73.9584017
"1728 MADISON AVENUE, New York, NY, 10029",Address,High,40.79865217208862,-73.94587598741055,house,place,40.7986265,-73.946051
"625 8 AVE PORT AUTHORITY, New York, NY, 10018",Address,High,40.75619548559189,-73.99060919880867,,,,
"221-12 SOUTH CONDUIT AVENUE, New York, NY, 11413",Address,High,40.66548049449921,-73.7566240131855,trunk,highway,40.665306,-73.7428189
"62 WILLIAM STREET, New York, NY, 10005",Address,High,40.707096099853516,-74.00846862792969,house,place,40.7071925,-74.0086351
"7602 ROOSEVELT AVENUE, New York, NY, 11372",Address,High,40.7469482421875,-73.8892822265625,secondary,highway,40.746686,-73.8929591
"1746 2 AVENUE, New York, NY, 10128",Address,High,40.780849,-73.949211,,,,
"261 COLUMBUS AVE STORE #2, New York, NY, 10023",Address,High,40.777508318424225,-73.97865056991577,,,,
"1424 AVENUE M, New York, NY, 11230",Address,High,40.617847,-73.960212,house,place,40.6178633,-73.960213
"65 8 AVENUE, New York, NY, 10014",Address,High,40.73927307128906,-74.00321197509766,,,,
"1012 37 AVENUE, New York, NY, 11101",Address,High,40.759708404541016,-73.94139862060547,,,,
"14367 243 STREET, New York, NY, 11422",Address,High,40.66046142578125,-73.73888397216797,,,,
"90 GREENWICH AVENUE, New York, NY, 10011",Address,High,40.73786926269531,-74.00167846679688,house,place,40.7378714,-74.0017304
"174 GRAND STREET, New York, NY, 10013",Address,High,40.719711,-73.997848,house,place,40.7196999,-73.9978530716936
"888 7 AVENUE, New York, NY, 10106",Address,High,40.76536178588867,-73.98088073730469,,,,
"101103 ORIENTAL BOULEVARD, New York, NY, 11235",RoadBlock,Medium,40.5782585144043,-73.94071960449219,residential,highway,40.5782643,-73.9397906
"105 HUDSON STREET, New York, NY, 10013",Address,High,40.71952438354492,-74.00900268554688,house,place,40.7194738,-74.0088433
"237987 ADAM CLAYTON POWELL BOULEVARD, New York, NY, 10030",RoadBlock,Medium,40.821659088134766,-73.93916320800781,,,,
"77 FULTON STREET, New York, NY, 10038",Address,High,40.70887126028538,-74.00511123239994,house,place,40.7089911,-74.0046505
"27 PARK PLACE, New York, NY, 10007",Address,High,40.71318559348583,-74.00898300111294,house,place,40.7132844,-74.0089763
"530 7 AVENUE, New York, NY, 10018",Address,High,40.75410461425781,-73.9888687133789,,,,
"3301 BROADWAY, New York, NY, 11106",Address,High,40.76137161254883,-73.92349243164062,secondary,highway,40.766292,-73.9336269
"3424 30 AVENUE, New York, NY, 11103",Address,High,40.76526641845703,-73.91844940185547,,,,
"150 WEST   46 STREET, New York, NY, 10036",Address,High,40.758003,-73.984291,,,,
"460 GREENWICH STREET, New York, NY, 10013",Address,High,40.72378921508789,-74.0097427368164,house,place,40.72378625,-74.00973045
"6405 ROOSEVELT AVENUE, New York, NY, 11377",Address,High,40.74618911743164,-73.899658203125,secondary,highway,40.746686,-73.8929591
"126 MYRTLE AVE 4 METROTECH, New York, NY, 11213",PopulatedPlace,Medium,40.861900329589844,-73.82689666748047,,,,
"62 HENRY STREET, New York, NY, 11201",Address,High,40.699104,-73.992477,bar,amenity,40.6990639,-73.9923502
"1251 AVENUE OF THE AMERICAS, New York, NY, 10020",Address,High,40.759971,-73.981613,house,place,40.76004105,-73.9818901839144
"11102 ROOSEVELT AVENUE, New York, NY, 11368",RoadBlock,Medium,40.75701904296875,-73.83859252929688,secondary,highway,40.7515785,-73.8558546
"4174 WHITE PLAIN ROAD, New York, NY, 10466",Address,High,40.89291763305664,-73.85719299316406,,,,
"651 NINTH AVENUE, New York, NY, 10036",Address,High,40.76065197587013,-73.99107657372952,,,,
"767 2 AVENUE, New York, NY, 10017",Address,High,40.74930153787136,-73.97265449166298,,,,
"32 SPRING STREET, New York, NY, 10012",Address,High,40.721515,-73.995735,restaurant,amenity,40.7215577,-73.9956097
"3289 WESTCHESTER AVENUE, New York, NY, 10461",Address,High,40.85326385498047,-73.82747650146484,house,place,40.8532747,-73.8274720939888
"57 WEST   10 STREET, New York, NY, 10011",Address,High,40.73467254638672,-73.99785614013672,,,,
"1600 HYLAN BOULEVARD, New York, NY, 10305",Address,High,40.5888786315918,-74.08872985839844,house,place,40.589457,-74.089379
"330 7 AVENUE, New York, NY, 10001",Address,High,40.747764587402344,-73.99337005615234,,,,
"2281 CHURCH AVENUE, New York, NY, 11226",Address,High,40.6507682800293,-73.95610046386719,house,place,40.6506427,-73.9560883
"11222 SUTPHIN BOULEVARD, New York, NY, 11435",Address,High,40.68678665161133,-73.7947769165039,secondary,highway,40.7011895,-73.8078558
"30-30 47 AVENUE, New York, NY, 11101",Address,High,40.743110328912735,-73.93637627363205,,,,
"2812 DITMARS BOULEVARD, New York, NY, 11105",Address,High,40.776878356933594,-73.9122314453125,tertiary,highway,40.7812661,-73.9179674
"3010 36 AVENUE, New York, NY, 11106",Address,High,40.75661087036133,-73.93032836914062,,,,
"10310 ROOSEVELT AVENUE, New York, NY, 11368",Address,High,40.74940872192383,-73.86239624023438,secondary,highway,40.7515785,-73.8558546
"7 WEST   47 STREET, New York, NY, 10036",Address,High,40.75689218938351,-73.97899523377419,,,,
"24 WEST   55 STREET, New York, NY, 10019",Address,High,40.76197564601898,-73.975765183568,,,,
"77 MACDOUGAL STREET, New York, NY, 10012",Address,High,40.72873570024967,-74.00162033736706,social_club,leisure,40.7286366,-74.0018135
"564 PARK AVENUE, New York, NY, 10065",Address,High,40.7650588452816,-73.96844074130058,house,place,40.7650752,-73.9685269
"3 WEST   51 STREET, New York, NY, 10019",Address,High,40.759647369384766,-73.9773178100586,,,,
"7 WEST   43 STREET, New York, NY, 10036",Address,High,40.754606276750565,-73.98134954273701,,,,
"15 EAST   67 STREET, New York, NY, 10065",Address,High,40.769016,-73.96817,,,,
"27 WEST   44 STREET, New York, NY, 10036",Address,High,40.755699157714844,-73.98116302490234,,,,
"447 EAST   52 STREET, New York, NY, 10022",Address,High,40.75473636388779,-73.96418876945972,,,,
"57 EAST   55 STREET, New York, NY, 10022",Address,High,40.760894,-73.972503,,,,
"101 EAST   69 STREET, New York, NY, 10021",Address,High,40.76909288764,-73.96494314074516,,,,
"130 EAST   80 STREET, New York, NY, 10075",Address,Medium,40.775672912597656,-73.95906066894531,,,,
"2 EAST   62 STREET, New York, NY, 10065",Address,High,40.76603449881077,-73.97151991724968,,,,
"101 BROAD STREET, New York, NY, 10004",Address,High,40.70329284667969,-74.01132202148438,house,place,40.7032972,-74.011325817622
"60 PINE STREET, New York, NY, 10005",Address,High,40.706726,-74.008171,house,place,40.7066038,-74.0083008
"38 EAST   37 STREET, New York, NY, 10016",Address,High,40.74944704771042,-73.98116312921047,,,,
"5 EAST   66 STREET, New York, NY, 10065",Address,High,40.768524169921875,-73.96895599365234,,,,
"51 MADISON AVE, New York, NY, 10010",Address,High,40.74303723871708,-73.98633845150471,house,place,40.7432425,-73.9860564
"50 VANDERBILT AVENUE, New York, NY, 10017",Address,High,40.75400161743164,-73.97752380371094,house,place,40.7539476,-73.977404
"800 WEST 254 STREET & HUDSON RIVER, New York, NY, 10471",Address,Medium,40.90282,-73.914772,,,,
"419 WEST 34 STREET, New York, NY, 10001",Address,High,40.75374998152256,-73.99703375995159,,,,
"900 WEST FINGERBOARD ROAD, New York, NY, 10305",Address,High,40.60109329223633,-74.08592224121094,house,place,40.6011768,-74.0858537507998
"1 WEST   54 STREET, New York, NY, 10019",Address,High,40.76114550232887,-73.97550031542778,,,,
"4 EAST   60 STREET, New York, NY, 10022",Address,High,40.764423,-73.972023,,,,
"524 W. 57TH ST, New York, NY, 10019",Address,High,40.769264221191406,-73.9896469116211,house,place,40.7700489,-73.9911801
"8 EAST   69 STREET, New York, NY, 10021",Address,High,40.76997756958008,-73.96782684326172,,,,
"5313 AVENUE N, New York, NY, 11234",Address,High,40.61918020248413,-73.92372965812683,house,place,40.61943595,-73.9234056971544
"9302 SUTPHIN BOULEVARD, New York, NY, 11435",RoadBlock,Medium,40.703819274902344,-73.80876922607422,secondary,highway,40.7011895,-73.8078558
"4 - JFK AIRPORT, New York, NY, 11430",,,,,,,,
"425 LEXINGTON AVENUE, New York, NY, 10017",Address,High,40.75224685668945,-73.97494506835938,secondary,highway,40.7756382,-73.9584017
"1 LIBERTY PLAZA, New York, NY, 10006",Address,High,40.70960235595703,-74.01095581054688,,,,
"9643 SPRINGFIELD BOULEVARD, New York, NY, 11429",Address,High,40.717063903808594,-73.73511505126953,primary,highway,40.715656,-73.7355349
"92 NASSAU AVENUE, New York, NY, 11222",Address,High,40.72388023138046,-73.9502627402544,caterer,craft,40.7237342,-73.9501493029747
"4605 56 ROAD, New York, NY, 11378",Address,High,40.727630615234375,-73.922119140625,,,,
"101 BARCLAY STREET, New York, NY, 10007",Address,High,40.71375958621502,-74.01182413101196,house,place,40.7145415,-74.0121552126413
"754 5 AVENUE, New York, NY, 10019",Address,High,40.76326243579388,-73.97381655871868,,,,
"730 KELLY STREET, New York, NY, 10455",Address,High,40.816451981663704,-73.89972388744354,house,place,40.81652885,-73.8994220597564
"337 EAST   17 STREET, New York, NY, 10003",Address,High,40.73377422988415,-73.98228093981743,,,,
"138 ST CONVENT AVE, New York, NY, 10031",Address,High,40.81807538866997,-73.95160116255283,,,,
"230 PARK AVENUE, New York, NY, 10169",Address,High,40.75439453125,-73.97610473632812,yes,building,40.7543931,-73.9761027397443
"825 8 AVENUE, New York, NY, 10019",Address,High,40.76207958161831,-73.98632772266865,,,,
"1133 AVENUE OF AMERICAS, New York, NY, 10036",Address,High,40.75605773925781,-73.9838638305664,museum,tourism,40.7557394,-73.9837251
"30 WEST   44 STREET, New York, NY, 10036",Address,High,40.75529098510742,-73.98174285888672,,,,
"320 PARK AVENUE, New York, NY, 10022",Address,High,40.757682,-73.974212,secondary,highway,40.7703721,-73.9642041
"30 ROCKEFELLER PLAZA, New York, NY, 10112",Address,High,40.75874090194702,-73.97882893681526,house,place,40.7591126,-73.9795310814192
"1670 1 AVENUE, New York, NY, 10128",Address,High,40.777599,-73.948486,,,,
"405 ARTHUR KILL ROAD, New York, NY, 10308",Address,High,40.56474304199219,-74.15575408935547,house,place,40.56456895,-74.1557635807377
"2135 NOSTRAND AVENUE, New York, NY, 11210",Address,High,40.63333511352539,-73.94738006591797,house,place,40.63333345,-73.947386266339
"372 3 AVENUE, New York, NY, 10016",Address,High,40.741251558065414,-73.98144945502281,,,,
"1117 HYLAN BOULEVARD, New York, NY, 10305",Address,High,40.59859961271286,-74.07967194914818,house,place,40.5987134,-74.0798362
"581 WEST  235 STREET, New York, NY, 10463",Address,High,40.88611602783203,-73.91114807128906,,,,
"4000 WHITE PLAINS ROAD, New York, NY, 10466",Address,High,40.888614654541016,-73.85964965820312,house,place,40.8887272,-73.8597381
"4522 AVENUE N, New York, NY, 11234",Address,High,40.618453,-73.930938,house,place,40.61845795,-73.9309438
"1109 NOSTRAND AVENUE, New York, NY, 11225",Address,High,40.66062927246094,-73.95030212402344,house,place,40.66062775,-73.9502900017295
"6119 ROOSEVELT AVENUE, New York, NY, 11377",Address,High,40.74593734741211,-73.9024658203125,secondary,highway,40.746686,-73.8929591
"252 EAST  167 STREET, New York, NY, 10456",Address,High,40.833471938967705,-73.91476705670357,,,,
"11102 LIBERTY AVENUE, New York, NY, 11419",Address,High,40.68455505371094,-73.83086395263672,tertiary,highway,40.673027,-73.9057559
"312 KNICKERBOCKER AVENUE, New York, NY, 11237",Address,High,40.701416015625,-73.92343139648438,house,place,40.7015112,-73.9233357
"670 EAST  187 STREET, New York, NY, 10458",Address,High,40.85413360595703,-73.88512420654297,,,,
"1030 AMSTERDAM AVENUE, New York, NY, 10025",Address,High,40.80339431762695,-73.96362818777561,cafe,amenity,40.8035851,-73.9636651
"89 EAST   42 STREET, New York, NY, 10017",Address,High,40.75230225920677,-73.97799007594585,,,,
"1899 VICTORY BOULEVARD, New York, NY, 10314",Address,High,40.61296844482422,-74.12734985351562,house,place,40.6129914,-74.1273580258736
"3978 WHITE PLAINS ROAD, New York, NY, 10466",Address,High,40.88796705007553,-73.86022835969925,house,place,40.8879065,-73.8601975
"16576 BAISLEY BOULEVARD, New York, NY, 11434",RoadBlock,Medium,40.68949890136719,-73.76437377929688,secondary,highway,40.677354,-73.7809509
"7039 PARSONS BOULEVARD, New York, NY, 11365",RoadBlock,Medium,40.72848892211914,-73.81112670898438,secondary,highway,40.7226859,-73.8099918
"3825 WHITE PLAINS ROAD, New York, NY, 10467",Address,High,40.884483337402344,-73.8626708984375,house,place,40.8844928,-73.8626142040828
"1229 FIRST AVENUE, New York, NY, 10065",Address,High,40.76435852050781,-73.9588623046875,,,,
"2700 ATLANTIC AVENUE, New York, NY, 11207",Address,High,40.675843209028244,-73.89455661177635,house,place,40.67565105,-73.8945361851466
"83 MULBERRY STREET, New York, NY, 10013",Address,High,40.71656036376953,-73.99921417236328,house,place,40.7165457,-73.9990502
"1921 KINGS HIGHWAY, New York, NY, 11229",Address,High,40.61069869995117,-73.95402526855469,house,place,40.6106393,-73.9540217
"2114 NOSTRAND AVENUE, New York, NY, 11210",Address,High,40.63379690051079,-73.94781589508057,house,place,40.63381,-73.9478697857143
"548 WEST  235 STREET, New York, NY, 10463",Address,High,40.8855389803648,-73.90958838164806,,,,
"186 EAST  116 STREET, New York, NY, 10029",Address,High,40.79811103641987,-73.94052028656006,,,,
"1646 FOREST AVENUE, New York, NY, 10302",Address,High,40.624863132834435,-74.14329193532467,house,place,40.62465145,-74.1433477406899
"15812 CROSSBAY BOULEVARD, New York, NY, 11414",Address,High,40.660152435302734,-73.84054565429688,,,,
"125 MOTT STREET, New York, NY, 10013",Address,High,40.7181416451931,-73.99700090289116,house,place,40.7181468,-73.9970485
"957 JEWETT AVENUE, New York, NY, 10314",Address,High,40.61312444508076,-74.13070298731327,house,place,40.612722,-74.130622
"4010 GREENPOINT AVENUE, New York, NY, 11104",Address,High,40.73947525024414,-73.9246597290039,primary,highway,40.736867,-73.9314798
"527 EAST  138 STREET, New York, NY, 10454",Address,High,40.80744552612305,-73.91824340820312,,,,
"27 CATHERINE STREET, New York, NY, 10038",Address,High,40.712642669677734,-73.99686431884766,residential,highway,40.712072,-73.9969469
"672 9 AVENUE, New York, NY, 10036",Address,High,40.761207580566406,-73.990234375,,,,
"87 EAST BROADWAY, New York, NY, 10002",Address,High,40.713562,-73.993789,secondary,highway,40.7417893,-73.9889898
"1015 EAST  167 STREET, New York, NY, 10459",Address,High,40.82698059082031,-73.88916015625,,,,
"400 EAST   74 STREET, New York, NY, 10021",Address,High,40.76901376247406,-73.95491033792496,,,,
"9520 JAMAICA AVENUE, New York, NY, 11421",Address,High,40.694183349609375,-73.84960174560547,secondary,highway,40.689299,-73.8740539
"1203 EAST  233 STREET, New York, NY, 10466",Address,High,40.88900573551655,-73.84345315396786,,,,
"20507 LINDEN BOULEVARD, New York, NY, 11412",RoadBlock,Medium,40.694210052490234,-73.75306701660156,house,place,40.6957946530612,-73.7476769387755
"2208 86 STREET, New York, NY, 11214",Address,High,40.60157775878906,-73.99369049072266,,,,
"21909 HEMPSTEAD AVENUE, New York, NY, 11429",Address,High,40.71320724487305,-73.73444366455078,primary,highway,40.7107455,-73.7272312
"1916 AVENUE U, New York, NY, 11229",Address,High,40.599052,-73.952018,house,place,40.5990487,-73.9520246045613
"13536 39 AVENUE, New York, NY, 11354",Address,High,40.759944915771484,-73.8310546875,,,,
"8109 LEFFERTS BOULEVARD, New York, NY, 11415",Address,High,40.70847702026367,-73.82962036132812,tertiary,highway,40.6937,-73.8278299
"21503 73 AVENUE, New York, NY, 11364",RoadBlock,Medium,40.742820739746094,-73.75160217285156,,,,
"166 BEDFORD AVENUE, New York, NY, 11249",Address,High,40.718383,-73.957496,restaurant,amenity,40.718308,-73.9573974
"220 WEST 45 STREET, New York, NY, 10036",Address,High,40.75812466442585,-73.98605950176716,,,,
"245 WEST 44 STREET, New York, NY, 10036",Address,High,40.758419036865234,-73.9880142211914,,,,
"242 WEST 45th Street, New York, NY, 10036",Address,High,40.75863265991211,-73.98773193359375,theatre,amenity,40.75860825,-73.9877403968191
"225 WEST 44 STREET, New York, NY, 10036",Address,High,40.757725685834885,-73.98679845035076,,,,
"235 WEST 44th Street, New York, NY, 10036",Address,High,40.758262634277344,-73.98762512207031,theatre,amenity,40.7582682,-73.987617259578
"1681 BROADWAY, New York, NY, 10019",Address,High,40.763362,-73.98339,theatre,amenity,40.76339815,-73.983354945067
"249 WEST   45 STREET, New York, NY, 10036",Address,High,40.7591552734375,-73.98713684082031,,,,
"236 WEST   45 STREET, New York, NY, 10036",Address,High,40.75867988169193,-73.98737579584122,,,,
"1634 BROADWAY, New York, NY, 10019",Address,High,40.76152,-73.983482,theatre,amenity,40.7616856,-73.9835044347052
"30 LINCON PLAZA, New York, NY, 10023",Address,High,40.77165775001049,-73.98199059069157,,,,
"175 EIGHTH AVENUE, New York, NY, 10011",Address,High,40.74274085462093,-74.00041803717613,,,,
"70 LINCOLN CENTER PLAZA, New York, NY, 10023",Address,High,40.77257238328457,-73.98271143436432,,,,
"222 WEST   51 STREET, New York, NY, 10019",Address,High,40.76209098100662,-73.98380309343338,,,,
"226 WEST   46 STREET, New York, NY, 10036",Address,High,40.75904,-73.98674,,,,
"208 WEST   41 STREET, New York, NY, 10036",Address,Medium,40.75548553466797,-73.9883041381836,,,,
"200 WEST   45 STREET, New York, NY, 10036",Address,High,40.75800061225891,-73.98576512932777,,,,
"1535 BROADWAY, New York, NY, 10036",Address,High,40.758628,-73.986198,hotel,tourism,40.7586143,-73.9862044489125
"256 WEST   47 STREET, New York, NY, 10036",Address,High,40.75995635986328,-73.98698425292969,,,,
"205 WEST   46 STREET, New York, NY, 10036",Address,High,40.75903996825218,-73.98604139685631,,,,
"51 MADISON AVENUE, New York, NY, 10010",Address,High,40.74303723871708,-73.98633845150471,house,place,40.7432425,-73.9860564
"11101 LIBERTY AVENUE, New York, NY, 11419",Address,High,40.685028076171875,-73.83108520507812,tertiary,highway,40.673027,-73.9057559
"0 AMTRAK LEVEL, New York, NY, 10001",Postcode1,Medium,40.750244140625,-73.99702453613281,,,,
"2649 WEBSTER AVENUE, New York, NY, 10458",Address,High,40.863796,-73.889068,house,place,40.86381045,-73.889084182666
"2459 WEBSTER AVENUE, New York, NY, 10458",Address,High,40.860179364681244,-73.89298550784588,house,place,40.8600381785714,-73.89318675
"250 PARK AVENUE, New York, NY, 10003",Address,High,40.73824144899845,-73.98791961371899,secondary,highway,40.7703721,-73.9642041
"222 COLUMBUS AVENUE, New York, NY, 10023",Address,High,40.776292607188225,-73.97967584431171,house,place,40.7763163,-73.9798126
"1 PENNSYLVANIA STATION (AMTRACK), New York, NY, 10001",Postcode1,Medium,40.750244140625,-73.99702453613281,,,,
"1883 THIRD AVENUE, New York, NY, 10029",Address,High,40.790229,-73.945243,,,,
"1129 AMSTERDAM AVENUE, New York, NY, 10025",Address,High,40.80645751953125,-73.9609146118164,house,place,40.8065082,-73.9611552
"18018 HILLSIDE AVENUE, New York, NY, 11432",Address,High,40.71282196044922,-73.78184509277344,primary,highway,40.706634,-73.8065889
"655 ROSSVILLE AVENUE, New York, NY, 10309",Address,High,40.542808532714844,-74.20650482177734,fast_food,amenity,40.5429364,-74.2072164
"552 3 AVENUE, New York, NY, 11215",Address,High,40.66828155517578,-73.99404907226562,,,,
"831 EAST  149 STREET, New York, NY, 10455",Address,High,40.8126335144043,-73.90503692626953,,,,
"85 GREENWICH STREET, New York, NY, 10006",Address,High,40.70779636502266,-74.01359841227531,house,place,40.7077205,-74.0135571
"117 WEST   10 STREET, New York, NY, 10011",Address,High,40.73490524291992,-73.99949645996094,,,,
"11 EAST   36 STREET, New York, NY, 10016",Address,High,40.7496337890625,-73.98258209228516,,,,
"109 EAST    9 STREET, New York, NY, 10003",Address,High,40.730506896972656,-73.9898910522461,,,,
