address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"755 6 AVENUE, New York, NY, 10010",Address,High,40.74437713623047,-73.99205017089844,,,,
"400 5 AVENUE, New York, NY, 10018",Address,High,40.750099182128906,-73.98381042480469,,,,
"1250 WATERS PLACE, New York, NY, 10461",Address,High,40.846329778432846,-73.84237356483936,house,place,40.8532187,-73.8375226504577
"811 9 AVENUE, New York, NY, 10019",Address,High,40.76596450805664,-73.987548828125,,,,
"1944 37 STREET, New York, NY, 11105",Address,Medium,40.611072555184364,-73.93164150416851,,,,
"275 PORT RICHMOND AVENUE, New York, NY, 10302",Address,High,40.63462448120117,-74.13545227050781,house,place,40.6346572,-74.1355004
"14703 45 AVENUE, New York, NY, 11355",Address,High,40.75566482543945,-73.81503295898438,,,,
"602 BRIGHTON BEACH AVENUE, New York, NY, 11235",Address,High,40.57740783691406,-73.96125030517578,cafe,amenity,40.5773771,-73.9612578
"106 FULTON STREET, New York, NY, 10038",Address,High,40.709598541259766,-74.00704956054688,house,place,40.7095842,-74.0070346089505
"645 MANHATTAN AVENUE, New York, NY, 11222",Address,High,40.72415542602539,-73.9513168334961,house,place,40.7241724,-73.9512744
"525 NOSTRAND AVENUE, New York, NY, 11216",Address,High,40.67928695678711,-73.94931030273438,house,place,40.67928475,-73.94935245
"303 EAST   44 STREET, New York, NY, 10017",Address,High,40.751121520996094,-73.97071838378906,,,,
"14929 GUY BREWER BOULEVARD, New York, NY, 11434",Postcode1,Medium,40.67693328857422,-73.77534484863281,,,,
"35 NEPTUNE AVENUE, New York, NY, 11235",Address,High,40.583152770996094,-73.95570373535156,house,place,40.58316615,-73.9557168812263
"79 W 38TH ST, New York, NY, 10018",Address,High,40.752034708857536,-73.98516833782196,house,place,40.7520763469388,-73.9851524081633
"229 FRONT STREET, New York, NY, 10038",Address,High,40.70745086669922,-74.00188446044922,house,place,40.70745015,-74.0018915732067
"430 RIDGEWOOD AVENUE, New York, NY, 11208",Address,High,40.685150146484375,-73.872802734375,house,place,40.6852736,-73.8728362
"2324 ARTHUR AVENUE, New York, NY, 10458",Address,High,40.85402771830559,-73.88882540166378,house,place,40.853866,-73.8888356
"11000 FLATLANDS AVENUE, New York, NY, 11207",Address,High,40.65006583929062,-73.89104828238487,house,place,40.64943425,-73.8893879749456
"63 5 AVENUE, New York, NY, 11217",Address,High,40.680671,-73.977279,,,,
"40 MULBERRY STREET, New York, NY, 10013",Address,High,40.714839935302734,-73.99940490722656,house,place,40.71484685,-73.9994318252108
"21 WEST   45 STREET, New York, NY, 10036",Address,High,40.756046295166016,-73.98040771484375,,,,
"157-26 NORTHERN BOULEVARD, New York, NY, 11354",Address,High,40.76365537941456,-73.80789309740067,house,place,40.7633983,-73.8075264
"42 GROVE STREET, New York, NY, 10014",Address,High,40.73259353637695,-74.0042953491211,house,place,40.73257195,-74.0042830232905
"172 WAVERLY PLACE, New York, NY, 10014",Address,High,40.73400115966797,-74.0013656616211,restaurant,amenity,40.7340046,-74.0013554
"28192821 WHITE PLAINS ROAD, New York, NY, 10467",RoadBlock,Medium,40.87778854370117,-73.86666107177734,secondary,highway,40.881421,-73.8639367
"4179 BROADWAY, New York, NY, 10033",Address,High,40.847428143024445,-73.93814250826836,house,place,40.847456,-73.938178
"10223 ROOSEVELT AVENUE, New York, NY, 11368",RoadBlock,Medium,40.75701904296875,-73.83859252929688,secondary,highway,40.7515785,-73.8558546
"7224 5 AVENUE, New York, NY, 11209",Address,High,40.631191,-74.022193,,,,
"1032 CASTLETON AVENUE, New York, NY, 10310",Address,High,40.63454523682594,-74.11691173911095,house,place,40.634519375,-74.11673475
"119 WEST   28 STREET, New York, NY, 10001",Address,High,40.746339708566666,-73.99111278355122,,,,
"284 MULBERRY STREET, New York, NY, 10012",Address,High,40.72443389892578,-73.99490356445312,house,place,40.7244369,-73.9949264824318
"27 WEST   24 STREET, New York, NY, 10010",Address,High,40.74319076538086,-73.9908447265625,,,,
"8519 4 AVENUE, New York, NY, 11209",Address,High,40.62332823872566,-74.02805417776108,,,,
"8008 FLATLANDS AVENUE, New York, NY, 11236",Address,High,40.635579228401184,-73.91311079263687,house,place,40.6355529,-73.9127018
"5304 8 AVENUE, New York, NY, 11220",Address,High,40.639442443847656,-74.00581359863281,,,,
"486 6 AVENUE, New York, NY, 11215",Address,High,40.666442,-73.985481,,,,
"7104 KISSENA BOULEVARD, New York, NY, 11367",RoadBlock,Medium,40.73884963989258,-73.81503295898438,secondary,highway,40.7391597,-73.8150887
"552 7 AVENUE, New York, NY, 10018",Address,High,40.754638671875,-73.9883804321289,,,,
"737 9 AVENUE, New York, NY, 10019",Address,High,40.7633475959301,-73.9891192317009,,,,
"3362 FULTON STREET, New York, NY, 11208",Address,High,40.68360137939453,-73.8715591430664,house,place,40.68363945,-73.8715699951509
"429 3 AVENUE, New York, NY, 10016",Address,High,40.743058025836945,-73.97999502718449,,,,
"242 EAST   81 STREET, New York, NY, 10028",Address,High,40.775158032774925,-73.95540453493595,,,,
"1479 1 AVENUE, New York, NY, 10075",Address,High,40.771213,-73.953788,,,,
"433 BROOME STREET, New York, NY, 10013",Address,High,40.721343994140625,-73.99947357177734,house,place,40.72138485,-73.9994416048451
"653 EAST  182 STREET, New York, NY, 10457",Address,High,40.85119195282459,-73.8884063065052,,,,
"4112 COLLEGE POINT BOULEVARD, New York, NY, 11355",RoadBlock,Medium,40.74440002441406,-73.83589172363281,secondary,highway,40.758993,-73.8345289
"1217 AVENUE U, New York, NY, 11229",Address,High,40.598735,-73.959587,house,place,40.5987653,-73.95959165853
"862 10 AVENUE, New York, NY, 10019",Address,High,40.768733471632004,-73.98876719176769,,,,
"23420 MERRICK BOULEVARD, New York, NY, 11422",RoadBlock,Medium,40.67430877685547,-73.7355728149414,primary,highway,40.6972975,-73.7846138
"54 EAST   13 STREET, New York, NY, 10003",Address,High,40.73415242135525,-73.99149164557457,,,,
"16119 JAMAICA AVENUE, New York, NY, 11432",RoadBlock,Medium,40.70795822143555,-73.78433227539062,primary,highway,40.71619,-73.7447549
"21814 HEMPSTEAD AVENUE, New York, NY, 11429",Address,High,40.713626861572266,-73.73773956298828,primary,highway,40.7107455,-73.7272312
"705 FULTON STREET, New York, NY, 11217",Address,High,40.68766,-73.977188,house,place,40.6876182,-73.9772103
"310 LENOX AVENUE, New York, NY, 10027",Address,High,40.80809783935547,-73.94476318359375,,,,
"186 5 AVENUE, New York, NY, 11217",Address,High,40.677261,-73.980194,,,,
"1446 1 AVENUE, New York, NY, 10021",Address,High,40.769802,-73.9542,,,,
"721 4 AVENUE, New York, NY, 11232",Address,High,40.661276802420616,-73.9970176666975,,,,
"20527 HOLLIS AVENUE, New York, NY, 11412",Address,High,40.7073860168457,-73.75199890136719,residential,highway,40.7096,-73.7451809
"736 WEST  181 STREET, New York, NY, 10033",Address,High,40.85040283203125,-73.93763732910156,,,,
"393 8 AVENUE, New York, NY, 10001",Address,High,40.74950408935547,-73.99576568603516,,,,
"865 4 AVENUE, New York, NY, 11232",Address,High,40.65646743774414,-74.0017318725586,,,,
"456 9 AVENUE, New York, NY, 10018",Address,High,40.75443662703037,-73.99547941982746,,,,
"132 MULBERRY STREET, New York, NY, 10013",Address,High,40.7184944152832,-73.99745178222656,house,place,40.7184652,-73.9976333
"3853 BROADWAY, New York, NY, 10032",Address,High,40.836357325315475,-73.94336074590683,house,place,40.8364687,-73.9434443
"61-35 JUNCTION BOULEVARD, New York, NY, 11374",Address,High,40.73346443474293,-73.86413030326366,secondary,highway,40.73466,-73.8648149
"131 SULLIVAN STREET, New York, NY, 10012",Address,High,40.72658188641071,-74.00220304727554,restaurant,amenity,40.7265551,-74.0021692
"146 ESSEX STREET, New York, NY, 10002",Address,High,40.720375061035156,-73.98677062988281,house,place,40.7204577,-73.9870469
"532 WEST   46 STREET, New York, NY, 10036",Address,High,40.762535,-73.995056,,,,
"108 CENTRAL AVENUE, New York, NY, 11206",Address,High,40.700222,-73.929428,house,place,40.70021575,-73.929431197568
"96 3 AVENUE, New York, NY, 10003",Address,High,40.73234558105469,-73.98825073242188,,,,
"3 CLINTON SREET, New York, NY, 10002",Address,High,40.721240267157555,-73.98402974009514,,,,
"1756 BRONXDALE AVENUE, New York, NY, 10462",Address,High,40.846317291259766,-73.85885620117188,house,place,40.8463418,-73.8588635750693
"1430 ST NICHOLAS AVENUE, New York, NY, 10033",Address,High,40.84963607788086,-73.93309020996094,house,place,40.8496276666667,-73.9333816666667
"26 ASTOR PLACE, New York, NY, 10003",Address,High,40.72977237403393,-73.99122342467308,house,place,40.7297342307692,-73.9912358461539
"571 EAST  141 STREET, New York, NY, 10454",Address,High,40.80879211425781,-73.91580963134766,,,,
"10261 JAMAICA AVENUE, New York, NY, 11418",Address,High,40.6954345703125,-73.84318542480469,secondary,highway,40.6996791,-73.8321687
"389 5 AVENUE, New York, NY, 10016",Address,High,40.74967956542969,-73.98304748535156,,,,
"602 MARCY AVENUE, New York, NY, 11206",Address,High,40.694007,-73.949256,house,place,40.6940183,-73.9490751
"2634 EAST TREMONT AVENUE, New York, NY, 10461",Address,High,40.843044742941856,-73.84651757776737,house,place,40.8427496,-73.8462188
"1089 BROADWAY, New York, NY, 11221",Address,High,40.69453048706055,-73.93043518066406,bar,amenity,40.69452835,-73.93044655
"105 EAST    9 STREET, New York, NY, 10003",Address,High,40.73053741455078,-73.99005126953125,,,,
"50 WEST   57 STREET, New York, NY, 10019",Address,High,40.763969868421555,-73.97645384073257,,,,
"121 SMITH STREET, New York, NY, 11201",Address,High,40.687614,-73.989601,house,place,40.6876151,-73.9896091868119
"1082 MORRIS PARK AVENUE, New York, NY, 10461",Address,High,40.84909439086914,-73.85333251953125,house,place,40.8491285,-73.8533072578836
"23110 NORTHERN BOULEVARD, New York, NY, 11362",Address,High,40.76349639892578,-73.74901580810547,primary,highway,40.7643563,-73.8259375
"61 DELANCY STREET, New York, NY, 10002",Address,High,40.71910095214844,-73.9908676147461,,,,
"39 ELDRIDGE STREET, New York, NY, 10002",Address,High,40.71571350097656,-73.99349212646484,house,place,40.7157181,-73.9934943008549
"22712269 7 AVENUE, New York, NY, 10030",RoadBlock,Medium,40.821659088134766,-73.93916320800781,,,,
"251 EAST HOUSTON STREET, New York, NY, 10002",Address,High,40.721641,-73.985343,cafe,amenity,40.7216652,-73.985331780018
"4602 16 AVENUE, New York, NY, 11204",Address,High,40.63261404633522,-73.98393653333187,,,,
"5654 RIVERDALE AVENUE, New York, NY, 10471",Address,High,40.905725955963135,-73.90436545014381,house,place,40.905781,-73.9041895
"77 WORTH STREET, New York, NY, 10013",Address,High,40.7167187333107,-74.00535866618156,house,place,40.716937,-74.0056985
"803 WASHINGTON STREET, New York, NY, 10014",Address,High,40.738989785313606,-74.0080214291811,house,place,40.73896795,-74.0078818498198
"26 NEWKIRK PLAZA, New York, NY, 11226",Address,High,40.63535861670971,-73.96282620728016,,,,
"156 COURT STREET, New York, NY, 11201",Address,High,40.688682,-73.993133,house,place,40.6886791,-73.9931288578125
"160 EAST BROADWAY, New York, NY, 10002",Address,High,40.714195,-73.990493,secondary,highway,40.7417893,-73.9889898
"4417 NEW UTRECHT AVE, New York, NY, 11219",Address,High,40.64011764526367,-73.9940414428711,house,place,40.6401478,-73.9940873512642
"139 HESTER STREET, New York, NY, 10002",Address,High,40.71719214320183,-73.99499528110027,house,place,40.7171547,-73.9947531
"97 TRINITY PLACE, New York, NY, 10006",Address,High,40.7091549038887,-74.01196226477623,house,place,40.7091184,-74.0118776
"252 KNICKERBOCKER AVENUE, New York, NY, 11237",Address,High,40.70243835449219,-73.92522430419922,house,place,40.702475,-73.92518885
"1440 BROADWAY, New York, NY, 10018",Address,High,40.754383,-73.986228,house,place,40.754501,-73.986607
"101105 LAFAYETTE STREET, New York, NY, 10013",RoadBlock,Medium,40.716468811035156,-74.0022964477539,primary,highway,40.720044,-73.9990609
"253257 SHERMAN AVENUE, New York, NY, 10034",RoadBlock,Medium,40.86579895019531,-73.91999816894531,secondary,highway,40.866315,-73.9185959
"308 EAST   78 STREET, New York, NY, 10075",Address,High,40.77219772338867,-73.95506286621094,,,,
"99 PARK AVENUE, New York, NY, 10016",Address,High,40.75033187866211,-73.9784164428711,house,place,40.7504324,-73.9785908
"359 WEST   54 STREET, New York, NY, 10019",Address,High,40.765531584620476,-73.98590326309204,,,,
"3009 MIDDLETOWN ROAD, New York, NY, 10461",Address,High,40.84416961669922,-73.83009338378906,house,place,40.8441061,-73.8300342
"8026 NORTHERN BOULEVARD, New York, NY, 11372",RoadBlock,Medium,40.7552490234375,-73.8881607055664,primary,highway,40.7543289,-73.897043
"25116 NORTHERN BOULEVARD, New York, NY, 11362",RoadBlock,Medium,40.765419006347656,-73.74382019042969,primary,highway,40.7643563,-73.8259375
" JFK INTERNATIONAL AIRPORT, New York, NY, 11430",Airport,High,40.64371109008789,-73.79000854492188,,,,
"9871 WESTCHESTER AVENUE, New York, NY, 10459",RoadBlock,Medium,40.82006072998047,-73.90084838867188,secondary,highway,40.828304,-73.8829509
"230 GRAND STREET, New York, NY, 10013",Address,High,40.71865864098072,-73.99521924555302,house,place,40.7186498,-73.9949875
"435 AMSTERDAM AVENUE, New York, NY, 10024",Address,High,40.78423127532005,-73.9774589985609,restaurant,amenity,40.7842712,-73.9772503
"2088 FLATBUSH AVENUE, New York, NY, 11234",Address,High,40.618778228759766,-73.9331283569336,house,place,40.6187808,-73.93313425
"482 6 AVENUE, New York, NY, 10011",Address,High,40.73588781058788,-73.99784445762634,,,,
"346 WEST   52 STREET, New York, NY, 10019",Address,High,40.763999938964844,-73.98686218261719,,,,
"112 BERRY STREET, New York, NY, 11249",Address,High,40.718925,-73.959014,house,place,40.7188934,-73.95897585
"920 BROADWAY, New York, NY, 11206",Address,High,40.697132,-73.936157,house,place,40.6972695,-73.9360401
"6 STONE STREET, New York, NY, 10004",Address,High,40.70388412475586,-74.01248168945312,house,place,40.7038787,-74.0124875581475
"1773 SOUTHERN BOULEVARD, New York, NY, 10460",Address,High,40.83750396966934,-73.8877384364605,house,place,40.8378024,-73.8877081
"1817 VICTORY BOULEVARD, New York, NY, 10314",Address,High,40.613044649362564,-74.12389352917671,house,place,40.6130865,-74.1237939642857
"7915 ATLANTIC AVENUE, New York, NY, 11421",Address,High,40.68503189086914,-73.86080169677734,primary,highway,40.6829975,-73.8671772
"23105 NORTHERN BOULEVARD, New York, NY, 11363",RoadBlock,Medium,40.76245880126953,-73.75602722167969,primary,highway,40.7623054,-73.7570572
"1367 FULTON STREET, New York, NY, 11216",Address,High,40.680450439453125,-73.94661712646484,house,place,40.6804047,-73.946617042268
"1726 AMSTERDAM AVENUE, New York, NY, 10031",Address,High,40.8256950378418,-73.94767761230469,house,place,40.82568635,-73.9476577334444
"40 AVENUE C, New York, NY, 10009",Address,High,40.72178268432617,-73.98020935058594,house,place,40.72178215,-73.980203074123
"13226 SOUTH CONDUIT AVENUE, New York, NY, 11430",Address,High,40.665809631347656,-73.80682373046875,motorway,highway,40.6644908,-73.8214164
"3042 STEINWAY STREET, New York, NY, 11103",Address,High,40.762962341308594,-73.91610717773438,secondary,highway,40.7612614,-73.9171494
"1035 MANHATTAN AVENUE, New York, NY, 11222",Address,High,40.73417282104492,-73.95523834228516,house,place,40.7341747,-73.9551501
"157 PROSPECT PARK SOUTH WEST, New York, NY, 11218",Address,High,40.6548897922039,-73.97339008748531,house,place,40.6548862,-73.9735103
"762 SNEDIKER AVENUE, New York, NY, 11207",Address,High,40.656070709228516,-73.89787292480469,house,place,40.6560915,-73.8977234
"38 WEST   48 STREET, New York, NY, 10036",Address,High,40.75784683227539,-73.98003387451172,,,,
"2568 86 STREET, New York, NY, 11214",Address,High,40.59679448604584,-73.98541711270809,,,,
"2534 JACKSON AVENUE, New York, NY, 11101",RoadBlock,Medium,40.74679946899414,-73.94320678710938,primary,highway,40.748016,-73.9397385
"54 PEARL STREET, New York, NY, 10004",Address,High,40.703487396240234,-74.01134133338928,house,place,40.7034424,-74.011347
"32 EAST   23 STREET, New York, NY, 10010",Address,High,40.74043273925781,-73.98767852783203,,,,
"683 8 AVENUE, New York, NY, 10036",Address,High,40.758105888962746,-73.9892265200615,,,,
"45 WEST   57 STREET, New York, NY, 10019",Address,High,40.76426315307617,-73.97632598876953,,,,
"5827 AVENUE T, New York, NY, 11234",Address,High,40.61535403132439,-73.91845777630806,house,place,40.6153963673469,-73.9184439387755
"7015 AUSTIN STREET, New York, NY, 11375",Address,High,40.720985412597656,-73.84624481201172,residential,highway,40.720164,-73.8447889
"16102 CROSSBAY BOULEVARD, New York, NY, 11414",Address,High,40.655609130859375,-73.83943939208984,,,,
"1185 BEDFORD AVENUE, New York, NY, 11216",Address,High,40.682762145996094,-73.95348358154297,house,place,40.6827452,-73.9536306
"11054 QUEENS BOULEVARD, New York, NY, 11375",RoadBlock,Medium,40.720611572265625,-73.84185791015625,trunk,highway,40.7188695,-73.8376966
"5433 MYRTLE AVENUE, New York, NY, 11385",RoadBlock,Medium,40.7032585144043,-73.86473083496094,primary,highway,40.7033802,-73.8628182
"911 7 AVENUE, New York, NY, 10019",Address,High,40.76586151123047,-73.97933197021484,,,,
"4072 HYLAN BOULEVARD, New York, NY, 10308",Address,High,40.54019546508789,-74.14732360839844,house,place,40.54018975,-74.1474477923389
"4455 BROADWAY, New York, NY, 10040",Address,High,40.857234954833984,-73.93274688720703,house,place,40.8571855,-73.9326079
"13 MOTT STREET, New York, NY, 10013",Address,High,40.714111328125,-73.99899291992188,house,place,40.7141218,-73.9989470931466
"9 EAST   17 STREET, New York, NY, 10003",Address,High,40.73774337768555,-73.99127197265625,,,,
"3704 DITMARS BOULEVARD, New York, NY, 11105",RoadBlock,Medium,40.78252029418945,-73.91976165771484,tertiary,highway,40.7812661,-73.9179674
"15411 POWELLS COVE BOULEVARD, New York, NY, 11357",RoadBlock,Medium,40.799530029296875,-73.82064056396484,residential,highway,40.7940589,-73.7985534
"346 GRAHAM AVENUE, New York, NY, 11211",Address,High,40.71470642089844,-73.94413757324219,house,place,40.7147091,-73.9443072
"1872 3 AVENUE, New York, NY, 10029",Address,High,40.79002380371094,-73.94621276855469,,,,
"8304 ASTORIA BOULEVARD, New York, NY, 11370",RoadBlock,Medium,40.76512145996094,-73.88729858398438,primary,highway,40.7648528,-73.8866287
"8310 ASTORIA BOULEVARD, New York, NY, 11370",Address,High,40.76443862915039,-73.88556671142578,primary,highway,40.7648528,-73.8866287
"1375 BOSTON ROAD, New York, NY, 10456",Address,High,40.83289325237274,-73.8977812975645,house,place,40.8330687,-73.8977147
"20911 NORTHERN BOULEVARD, New York, NY, 11361",RoadBlock,Medium,40.761451721191406,-73.76174926757812,primary,highway,40.762808,-73.7547389
"262A WEST   15 STREET, New York, NY, 10011",Address,High,40.73994867503643,-74.00096386671066,,,,
"61 BEGEN STREET, New York, NY, 11201",PopulatedPlace,Medium,40.861900329589844,-73.82689666748047,,,,
"530 WILLIS AVENUE, New York, NY, 10455",Address,High,40.815450847148895,-73.91815468668938,house,place,40.81565915,-73.9177601700831
"55 THOMAS STREET, New York, NY, 10013",Address,High,40.71679785847664,-74.0071403235197,house,place,40.7168106875,-74.0070710625
"195 FRANKLIN STREET, New York, NY, 11222",Address,High,40.73351287841797,-73.95848846435547,house,place,40.7335258,-73.9583452
"91 WYCKOFF AVENUE, New York, NY, 11237",Address,High,40.705162048339844,-73.92011260986328,house,place,40.705115,-73.9201669575294
"3913 13 AVENUE, New York, NY, 11218",Address,High,40.64018249511719,-73.98639678955078,,,,
"18-04 ASTORIA BOULEVARD, New York, NY, 11102",Address,High,40.7722082734108,-73.9271917194128,house,place,40.7720974,-73.9272140222386
"399 5 AVENUE, New York, NY, 11215",Address,High,40.670417,-73.984954,,,,
"325 WEST   57 STREET, New York, NY, 10019",Address,High,40.76747131347656,-73.98394012451172,,,,
"159 DUANE STREET, New York, NY, 10013",Address,High,40.71693801879883,-74.00865936279297,house,place,40.71692835,-74.0086664036007
"345 7 AVENUE, New York, NY, 10001",Address,High,40.74805450439453,-73.9924087524414,,,,
"6224 18 AVENUE, New York, NY, 11204",Address,High,40.62052917480469,-73.98912811279297,,,,
"7510 JAMAICA AVENUE, New York, NY, 11421",Address,High,40.691253662109375,-73.86607360839844,secondary,highway,40.689299,-73.8740539
"11106 FARMERS BOULEVARD, New York, NY, 11412",Address,High,40.701595306396484,-73.76569366455078,secondary,highway,40.700568,-73.7641009
"947 8 AVENUE, New York, NY, 10019",Address,High,40.76595067977905,-73.98350805044174,,,,
"83 MAIDEN LANE, New York, NY, 10038",Address,High,40.70753860473633,-74.00736236572266,beverages,shop,40.7075455,-74.0075386
"715 BROADWAY, New York, NY, 11206",Address,High,40.701412,-73.94268,house,place,40.70140555,-73.9426775378414
"5650 RIVERDALE AVENUE, New York, NY, 10471",Address,High,40.90569779276848,-73.90437550842762,house,place,40.9056992,-73.9042119
"1807 MOTT AVENUE, New York, NY, 11691",RoadBlock,Medium,40.60445022583008,-73.75325775146484,tertiary,highway,40.603273,-73.7510509
"593 LORIMER STREET, New York, NY, 11211",Address,High,40.7146110534668,-73.94974517822266,restaurant,amenity,40.7146275,-73.9495902
"1569 2 AVENUE, New York, NY, 10028",Address,High,40.77506637573242,-73.95415496826172,,,,
"2525 PARSONS BOULEVARD, New York, NY, 11354",RoadBlock,Medium,40.76816940307617,-73.82421112060547,tertiary,highway,40.759686,-73.8211639
"13317 ROCKAWAY BOULEVARD, New York, NY, 11420",Address,High,40.674842834472656,-73.8046875,primary,highway,40.674996,-73.8085359
"3824 NOSTRAND AVENUE, New York, NY, 11235",Address,High,40.590530186891556,-73.94003212451935,house,place,40.5906343,-73.9401933
"68 EAST BROADWAY, New York, NY, 10002",Address,High,40.713863,-73.994873,secondary,highway,40.7417893,-73.9889898
"1262 CASTLE HILL AVENUE, New York, NY, 10462",Address,High,40.8338623046875,-73.85118865966797,house,place,40.8337895,-73.8513062
"26 JEFFERSON BOULEVARD, New York, NY, 10312",Address,High,40.541325733065605,-74.17803324759007,house,place,40.541189,-74.1784598
"4028 COLLEGE POINT BOULEVARD, New York, NY, 11354",RoadBlock,Medium,40.76509094238281,-73.83702850341797,secondary,highway,40.758993,-73.8345289
"235 WEST   56 STREET, New York, NY, 10019",Address,High,40.76597595214844,-73.98255157470703,,,,
"1379 6 AVENUE, New York, NY, 10019",Address,High,40.76354339718819,-73.97781170904636,,,,
"3318 21 STREET, New York, NY, 11106",RoadBlock,Medium,40.763980865478516,-73.93289184570312,,,,
"755 DEAN STREET, New York, NY, 11238",Address,High,40.679805755615234,-73.96515655517578,house,place,40.6797223,-73.9651913
"1005A MORRIS PARK AVENUE, New York, NY, 10462",Address,High,40.848392,-73.856193,secondary,highway,40.846659,-73.8594399
"3416 BOSTON ROAD, New York, NY, 10469",Address,High,40.87575361132622,-73.85007217526436,house,place,40.8755886,-73.8501461
"829 WEST  181 STREET, New York, NY, 10033",Address,High,40.851631,-73.939781,,,,
"1506 ST NICHOLAS AVENUE, New York, NY, 10033",Address,High,40.85186004638672,-73.93147277832031,house,place,40.8519512,-73.9316842
"4313 QUEENS BOULEVARD, New York, NY, 11104",Address,High,40.74382781982422,-73.92081451416016,trunk,highway,40.7426167,-73.9156882
"334 AUDUBON AVENUE, New York, NY, 10033",Address,High,40.849135369062424,-73.93211357295513,house,place,40.8492535,-73.9321478
"226 3 AVENUE, New York, NY, 10003",Address,High,40.736602783203125,-73.9850845336914,,,,
"211 EAST   46 STREET, New York, NY, 10017",Address,High,40.753269,-73.971656,,,,
"6 YORK STREET, New York, NY, 10013",Address,High,40.721000880002975,-74.00542639195919,house,place,40.720984875,-74.0056865416667
"2005 FRANCIS LEWIS BOULEVARD, New York, NY, 11357",RoadBlock,Medium,40.78662109375,-73.80648803710938,secondary,highway,40.7834099,-73.8046651
"1147 FULTON STREET, New York, NY, 11238",Address,High,40.68134689331055,-73.95590209960938,house,place,40.6813908,-73.9558932333622
"192 AVENUE U, New York, NY, 11223",Address,High,40.596328,-73.976959,house,place,40.5963609,-73.9769683097014
"123 EAST   24 STREET, New York, NY, 10010",Address,High,40.74044086039066,-73.98478411138058,,,,
"220 WEST   23 STREET, New York, NY, 10011",Address,High,40.74456810951233,-73.9968540519476,,,,
"205 EAST    4 STREET, New York, NY, 10009",Address,High,40.72404098510742,-73.98374938964844,,,,
"3019 FORT HAMILTON PARKWAY, New York, NY, 11218",Address,High,40.64850616455078,-73.97904968261719,house,place,40.64851665,-73.9790486296121
"727 BURKE AVENUE, New York, NY, 10467",Address,High,40.87168502807617,-73.86585998535156,house,place,40.87157,-73.8657877
"12 EAST   41 STREET, New York, NY, 10017",Address,High,40.75250342488289,-73.98074738681316,,,,
"9104 3 AVENUE, New York, NY, 11209",Address,High,40.61991500854492,-74.03282165527344,,,,
"627 5 AVENUE, New York, NY, 11215",Address,High,40.663204,-73.991081,,,,
"3714 73 STREET, New York, NY, 11372",Address,High,40.74840545654297,-73.89301300048828,,,,
"314 WEST   52 STREET, New York, NY, 10019",Address,High,40.76369857788086,-73.98614501953125,,,,
"2146 FOREST AVENUE, New York, NY, 10303",Address,High,40.626346588134766,-74.16102600097656,house,place,40.6264261,-74.1610213
"10111 QUEENS BOULEVARD, New York, NY, 11375",Address,High,40.726680755615234,-73.85163116455078,trunk,highway,40.7188695,-73.8376966
"113 UNIVERSITY PLACE, New York, NY, 10003",Address,High,40.73429489135742,-73.99209594726562,house,place,40.7343262857143,-73.9923137142857
"17659 UNION TURNPIKE, New York, NY, 11366",RoadBlock,Medium,40.72639846801758,-73.78958892822266,primary,highway,40.7257082,-73.7917409
"1424 LEXINGTON AVENUE, New York, NY, 10128",Address,High,40.78408241271973,-73.95230457186699,house,place,40.7841536666667,-73.952307
"149-09 41 AVENUE, New York, NY, 11355",Address,High,40.7622043043375,-73.81553001701832,,,,
"2705 CHURCH AVENUE, New York, NY, 11226",Address,High,40.650729686021805,-73.95217515528202,house,place,40.6508064,-73.9521796
"11 TIMES SQUARE, New York, NY, 10036",Address,High,40.756713822484016,-73.99009756743908,house,place,40.7566036,-73.9896568259498
"2573 FRANCIS LEWIS BOULEVARD, New York, NY, 11358",RoadBlock,Medium,40.773868560791016,-73.79728698730469,primary,highway,40.7695958,-73.7923262
"77 CATHERINE STREET, New York, NY, 10038",Address,High,40.71085877716541,-73.99658985435963,house,place,40.7108365,-73.9964642
"13 DOYERS STREET, New York, NY, 10013",Address,High,40.71414515376091,-73.99781629443169,house,place,40.7142260851259,-73.9979682531746
"2010 BARTOW AVENUE, New York, NY, 10475",Address,High,40.86875534057617,-73.83055877685547,house,place,40.86870255,-73.8305686603771
"33 EAST   17 STREET, New York, NY, 10003",Address,High,40.73714828491211,-73.9894027709961,,,,
"279 71 STREET, New York, NY, 11209",Address,High,40.63466392457485,-74.02845717966557,,,,
"323 VICTORY BOULEVARD, New York, NY, 10301",Address,High,40.63432693481445,-74.08577728271484,house,place,40.6342531,-74.0857317653427
"3601 VERNON BOULEVARD, New York, NY, 11106",Address,High,40.76177215576172,-73.94226837158203,secondary,highway,40.763734,-73.9413899
"1659 1 AVENUE, New York, NY, 10028",Address,High,40.777292400598526,-73.94913487136364,,,,
"402 HENRY STREET, New York, NY, 11201",Address,Medium,40.687494054436684,-73.9978625625372,house,place,40.6874879,-73.997948
"475 COLUMBUS AVENUE, New York, NY, 10024",Address,High,40.784305572509766,-73.97335815429688,restaurant,amenity,40.7843472,-73.9734775
"420 PARK AVENUE SOUTH, New York, NY, 10016",Address,High,40.743915,-73.984146,house,place,40.7439066,-73.9838951
"745 39 STREET, New York, NY, 11232",Address,High,40.648101806640625,-73.99820709228516,,,,
